False_Positive_Rate,True_Positive_Rate
0.06628199437786655,0.7739345274861026
0.0668737978990975,0.7739345274861026
0.0668737978990975,0.7745521927115503
0.06702174877940524,0.7745521927115503
0.06702174877940524,0.7751698579369981
0.06716969965971298,0.7751698579369981
0.06716969965971298,0.7757875231624459
0.06731765054002072,0.7757875231624459
0.06731765054002072,0.7764051883878937
0.06776150318094393,0.7764051883878937
0.06776150318094393,0.7776405188387894
0.06983281550525226,0.7776405188387894
0.06983281550525226,0.7782581840642372
0.07012871726586774,0.7782581840642372
0.07012871726586774,0.778875849289685
0.07042461902648321,0.778875849289685
0.07042461902648321,0.7807288449660285
0.07072052078709869,0.7807288449660285
0.07072052078709869,0.7813465101914763
0.07086847166740642,0.7813465101914763
0.07086847166740642,0.7825818406423718
0.07146027518863737,0.7825818406423718
0.07146027518863737,0.7831995058678196
0.07220002959017606,0.7831995058678196
0.07220002959017606,0.7844348363187152
0.0735315875129457,0.7844348363187152
0.0735315875129457,0.7850525015441631
0.07367953839325345,0.7850525015441631
0.07367953839325345,0.7856701667696109
0.07382748927356118,0.7856701667696109
0.07382748927356118,0.7869054972205065
0.0742713419144844,0.7869054972205065
0.0742713419144844,0.7875231624459543
0.07515904719633082,0.7875231624459543
0.07515904719633082,0.7893761581222977
0.07604675247817724,0.7893761581222977
0.07604675247817724,0.7912291537986411
0.07649060511910045,0.7912291537986411
0.07649060511910045,0.7924644842495367
0.07737831040094689,0.7924644842495367
0.07737831040094689,0.7943174799258802
0.07767421216156237,0.7943174799258802
0.07767421216156237,0.794935145151328
0.07856191744340879,0.794935145151328
0.07856191744340879,0.7961704756022236
0.07870986832371653,0.7961704756022236
0.07870986832371653,0.7967881408276714
0.07915372096463974,0.7967881408276714
0.07915372096463974,0.7974058060531192
0.07930167184494748,0.7974058060531192
0.07930167184494748,0.798023471278567
0.07974552448587069,0.798023471278567
0.07974552448587069,0.7992588017294626
0.07989347536617843,0.7992588017294626
0.07989347536617843,0.7998764669549104
0.08078118064802485,0.7998764669549104
0.08078118064802485,0.8004941321803583
0.08107708240864032,0.8004941321803583
0.08107708240864032,0.8011117974058061
0.08137298416925581,0.8011117974058061
0.08137298416925581,0.8017294626312539
0.08181683681017902,0.8017294626312539
0.08181683681017902,0.8023471278567017
0.08196478769048676,0.8023471278567017
0.08196478769048676,0.8035824583075973
0.0821127385707945,0.8035824583075973
0.0821127385707945,0.804200123533045
0.08270454209202545,0.804200123533045
0.08270454209202545,0.8048177887584929
0.08300044385264092,0.8048177887584929
0.08300044385264092,0.8054354539839407
0.08374019825417961,0.8054354539839407
0.08374019825417961,0.8060531192093885
0.08462790353602603,0.8060531192093885
0.08462790353602603,0.8079061148857319
0.08551560881787247,0.8079061148857319
0.08551560881787247,0.8091414453366276
0.08566355969818021,0.8091414453366276
0.08566355969818021,0.8097591105620754
0.08581151057848795,0.8097591105620754
0.08581151057848795,0.810994441012971
0.08625536321941116,0.810994441012971
0.08625536321941116,0.8128474366893144
0.08655126498002663,0.8128474366893144
0.08655126498002663,0.8134651019147622
0.0868471667406421,0.8134651019147622
0.0868471667406421,0.81408276714021
0.08714306850125758,0.81408276714021
0.08714306850125758,0.8147004323656578
0.08743897026187306,0.8147004323656578
0.08743897026187306,0.8153180975911056
0.08758692114218079,0.8153180975911056
0.08758692114218079,0.8159357628165534
0.08773487202248853,0.8159357628165534
0.08773487202248853,0.8165534280420013
0.08847462642402722,0.8165534280420013
0.08847462642402722,0.8171710932674491
0.08891847906495044,0.8171710932674491
0.08891847906495044,0.8177887584928969
0.09291315283325936,0.8177887584928969
0.09291315283325936,0.8184064237183447
0.094244710756029,0.8184064237183447
0.094244710756029,0.8190240889437924
0.09439266163633674,0.8190240889437924
0.09439266163633674,0.8196417541692402
0.09454061251664447,0.8196417541692402
0.09454061251664447,0.820259419394688
0.09483651427725995,0.820259419394688
0.09483651427725995,0.8214947498455837
0.09631602308033733,0.8214947498455837
0.09631602308033733,0.8221124150710315
0.09661192484095281,0.8221124150710315
0.09661192484095281,0.8227300802964793
0.09779553188341471,0.8227300802964793
0.09779553188341471,0.823965410747375
0.09794348276372244,0.823965410747375
0.09794348276372244,0.8245830759728228
0.09809143364403018,0.8245830759728228
0.09809143364403018,0.8252007411982706
